TSS,America/New_York
NWS,America/New_York
JRB,America/New_York
JFK,America/New_York
EWR,America/New_York
ZRP,America/New_York
ZYP,America/New_York
NYS,America/New_York
YVQ,America/Yellowknife
GRQ,Europe/Amsterdam
ORU,America/La_Paz
LRL,Africa/Lome
GHT,Africa/Tripoli
PLJ,America/Costa_Rica
BZG,Europe/Warsaw
BKL,America/New_York
CGF,America/New_York
CLE,America/New_York
NUX,Asia/Yekaterinburg
TIS,Australia/Brisbane
LPD,America/Bogota
AES,Europe/Oslo
KRP,Europe/Copenhagen
ZQC,Europe/Monaco
TYN,Asia/Shanghai
CYM,America/Anchorage
QUA,Europe/Monaco
ZRO,Europe/Rome
BXV,Atlantic/Reykjavik
BWT,Australia/Hobart
DAT,Asia/Shanghai
TGO,Asia/Shanghai
DOP,Asia/Kathmandu
ATM,America/Santarem
QMZ,Europe/Monaco
MXR,Europe/Zaporozhye
NIM,Africa/Niamey
QDJ,Africa/Niamey
POR,Europe/Helsinki
ZAR,Africa/Lagos
REI,America/Cayenne
ARH,Europe/Moscow
VKV,Europe/Moscow
EQS,America/Argentina/Catamarca
BRW,America/Anchorage
PEZ,Europe/Moscow
CKV,America/Chicago
SSA,America/Bahia
MQM,Europe/Istanbul
CJJ,Asia/Seoul
YMM,America/Edmonton
WLS,Pacific/Wallis
EUX,America/Kralendijk
TNG,Africa/Casablanca
LII,Asia/Jayapura
QLT,Europe/Rome
DVL,America/Chicago
FNT,America/Detroit
QMJ,Asia/Tehran
PLS,America/Grand_Turk
KHM,Asia/Rangoon
SSI,America/New_York
BQK,America/New_York
YCK,America/Yellowknife
NLD,America/Matamoros
BVG,Europe/Oslo
WKJ,Asia/Tokyo
KGS,Europe/Athens
EDR,Australia/Brisbane
MTM,America/Anchorage
WWD,America/New_York
ZCN,Europe/Berlin
RVK,Europe/Oslo
LGI,America/Nassau
SOM,America/Caracas
ACA,America/Mexico_City
EBG,America/Bogota
BXU,Asia/Manila
XMH,Pacific/Tahiti
TXN,Asia/Shanghai
SRZ,America/La_Paz
VVI,America/La_Paz
IPN,America/Sao_Paulo
JOG,Asia/Jakarta
YIA,Asia/Jakarta
KIH,Asia/Tehran
MWL,America/Chicago
HAJ,Europe/Berlin
ZVR,Europe/Berlin
NDR,Africa/Casablanca
CLQ,America/Mexico_City
ULB,Pacific/Efate
HSP,America/Iqaluit
CIW,America/St_Vincent
ONG,Australia/Brisbane
JBR,America/Chicago
MUI,America/New_York
AAU,Pacific/Apia
RBB,America/Manaus
HWD,America/Los_Angeles
ATT,America/Anchorage
LGQ,America/Guayaquil
GNA,Europe/Minsk
YYZ,America/Toronto
YKZ,America/Toronto
YTZ,America/Toronto
YHM,America/Toronto
YBZ,America/Toronto
YZD,America/Toronto
LNE,Pacific/Efate
PHS,Asia/Bangkok
TNT,America/New_York
OPF,America/New_York
MPB,America/New_York
TMB,America/New_York
MIA,America/New_York
EKW,America/New_York
EFL,Europe/Athens
LNZ,Europe/Vienna
LZS,Europe/Vienna
GBG,America/Chicago
LPY,Europe/Paris
AIC,Pacific/Wallis
ADU,Asia/Tehran
CUE,America/Guayaquil
PBP,America/Costa_Rica
UTK,Pacific/Wallis
BME,Australia/Perth
CGZ,America/Phoenix
YZP,America/Vancouver
JIK,Europe/Athens
SJZ,Atlantic/Azores
PFB,America/Sao_Paulo
QFD,Africa/Niamey
OUH,Africa/Johannesburg
CGP,Asia/Dhaka
FJR,Asia/Dubai
LDY,Europe/London
POU,America/New_York
BHP,Asia/Kathmandu
LUH,Asia/Kolkata
ACY,America/New_York
YSL,America/Moncton
MMU,America/New_York
RKD,America/New_York
NUL,America/Anchorage
WEL,Africa/Johannesburg
ZSN,Europe/Monaco
SCV,Europe/Bucharest
SKD,Asia/Samarkand
MOG,Asia/Rangoon
DEZ,Asia/Damascus
NEC,America/Argentina/Buenos_Aires
TRR,Asia/Colombo
YZR,America/Toronto
KDI,Asia/Makassar
MZP,Pacific/Auckland
PHN,America/Detroit
OMB,Africa/Libreville
EJT,Pacific/Wallis
CKC,Europe/Kiev
MZC,Africa/Libreville
HSV,America/Chicago
HUA,America/Chicago
NME,America/Nome
GOQ,Asia/Urumqi
VIJ,America/Tortola
FOK,America/New_York
NTG,Asia/Shanghai
DCU,America/Chicago
CKB,America/New_York
JMO,Asia/Kathmandu
SCJ,America/Anchorage
TMR,Africa/Algiers
MMV,America/Los_Angeles
WSZ,Pacific/Auckland
KWY,Africa/Juba
ZTR,Europe/Kiev
MFU,Africa/Lusaka
RAH,Asia/Riyadh
NGE,Africa/Douala
JAV,America/Godthab
NKG,Asia/Shanghai
NKJ,Asia/Shanghai
LNV,Pacific/Port_Moresby
NFG,Asia/Yekaterinburg
TXK,America/Chicago
SRT,Africa/Kampala
DSI,America/Chicago
VPS,America/Chicago
LXA,Asia/Urumqi
INW,America/Phoenix
IIA,Europe/Dublin
TKI,America/Anchorage
GUA,America/Guatemala
JGN,Asia/Chongqing
KTB,America/Anchorage
IKT,Asia/Irkutsk
FLA,America/Bogota
VLK,Europe/Moscow
OAX,America/Mexico_City
PTZ,America/Guayaquil
SLZ,America/Fortaleza
MOU,America/Nome
CSY,Europe/Moscow
ANP,America/New_York
SDY,America/Denver
YPO,America/Toronto
GAF,Africa/Tunis
INS,America/Los_Angeles
MMO,Atlantic/Cape_Verde
MJF,Europe/Oslo
NRL,Europe/London
JNU,America/Juneau
FNR,America/Juneau
AFA,America/Argentina/Mendoza
IGS,Europe/Monaco
BVC,Atlantic/Cape_Verde
LBH,America/Anchorage
SYB,America/Anchorage
JST,America/New_York
KTR,Australia/Darwin
LKG,Africa/Nairobi
OZZ,Africa/Casablanca
TKK,Pacific/Chuuk
BRS,Europe/London
QРС,Europe/London
TPB,Europe/London
QYU,Europe/Stockholm
GVX,Europe/Stockholm
XQP,America/Costa_Rica
SGD,Europe/Copenhagen
JOK,Europe/Moscow
SXX,America/Belem
TSD,Africa/Johannesburg
BHY,Asia/Chongqing
TJG,Asia/Makassar
NEW,America/Chicago
NBG,America/Chicago
MSY,America/Chicago
HRN,Australia/Brisbane
SLL,Asia/Muscat
SBN,America/Indiana/Indianapolis
HAS,Asia/Riyadh
GRW,Atlantic/Azores
BFV,Asia/Bangkok
CAZ,Australia/Sydney
MTO,America/Chicago
SQI,America/Chicago
BEJ,Asia/Makassar
YVO,America/Montreal
EVN,Asia/Yerevan
TMN,Pacific/Tarawa
VVK,Europe/Stockholm
ZFD,America/Regina
PDN,Australia/Adelaide
OSI,Europe/Zagreb
NSM,Australia/Perth
GET,Australia/Perth
GOE,Asia/Vladivostok
BCV,America/Costa_Rica
PRH,Asia/Bangkok
JGA,Asia/Kolkata
HIS,Australia/Lindeman
WNR,Australia/Brisbane
KPR,America/Anchorage
ASR,Europe/Istanbul
SZX,Asia/Shanghai
ZYK,Asia/Shanghai
FYG,Asia/Shanghai
HNZ,Asia/Shanghai
SKF,America/Chicago
MDA,America/Chicago
RND,America/Chicago
SAT,America/Chicago
SSF,America/Chicago
KLD,Europe/Moscow
TSR,Europe/Bucharest
LJG,Asia/Chongqing
TKS,Asia/Tokyo
LSW,Asia/Jakarta
AAP,America/Chicago
DWH,America/Chicago
EFD,America/Chicago
HOU,America/Chicago
SPX,America/Chicago
IWS,America/Chicago
IAH,America/Chicago
PVU,America/Denver
ACS,Asia/Krasnoyarsk
DRB,Australia/Perth
LUL,America/Chicago
PIB,America/Chicago
РНЦ,Europe/Moscow
NAT,America/Fortaleza
EBD,Africa/Khartoum
SOZ,Europe/Paris
AAF,America/New_York
ZQU,Europe/Monaco
MVR,Africa/Douala
BPT,America/Chicago
PAJ,Asia/Karachi
SBS,America/Denver
GON,America/New_York
NAL,Europe/Moscow
FRE,Pacific/Guadalcanal
LEJ,Europe/Berlin
XIT,Europe/Berlin
IOS,America/Bahia
MAQ,Asia/Bangkok
BIX,America/Chicago
MAG,Pacific/Port_Moresby
MAS,Pacific/Port_Moresby
LPX,Europe/Riga
RZA,America/Argentina/Rio_Gallegos
SVD,America/St_Vincent
BAJ,Asia/Vladivostok
TOU,Pacific/Noumea
UBJ,Asia/Tokyo
WKM,Africa/Kigali
BHG,America/Tegucigalpa
NEJ,Africa/Addis_Ababa
QPZ,Europe/Rome
GJR,Atlantic/Reykjavik
TRZ,Asia/Kolkata
QNJ,Europe/Paris
LIQ,Africa/Kinshasa
BAF,America/New_York
OGS,America/New_York
BUG,Africa/Luanda
XWS,Europe/Jersey
VVB,Indian/Antananarivo
FAY,America/New_York
MKQ,Asia/Jayapura
SOF,Europe/Sofia
СФБ,Europe/Sofia
HWO,America/New_York
BLR,Asia/Kolkata
MLN,Africa/Casablanca
EMD,Australia/Brisbane
WNN,America/Winnipeg
HSI,America/Chicago
PJA,Europe/Stockholm
OMM,Asia/Muscat
NZA,Africa/Luanda
FBE,America/Sao_Paulo
DMU,Asia/Kolkata
BLA,America/Caracas
WMR,Indian/Antananarivo
XQU,America/Toronto
UNA,America/Bahia
DLE,Europe/Paris
ULP,Australia/Brisbane
NGX,Asia/Kathmandu
FAH,Asia/Kabul
TDX,Asia/Bangkok
TNC,America/Nome
YBG,America/Montreal
BVA,Europe/Paris
POX,Europe/Paris
LBG,Europe/Paris
TNF,Europe/Paris
XHP,Europe/Paris
XPG,Europe/Paris
XDT,Europe/Paris
XJY,Europe/Paris
ORY,Europe/Paris
XGB,Europe/Paris
CDG,Europe/Paris
JPU,Europe/Paris
GOT,Europe/Stockholm
GSE,Europe/Stockholm
LPK,Europe/Moscow
VVZ,Africa/Algiers
ATF,America/Guayaquil
YQR,America/Regina
YKX,America/Toronto
BHA,America/Guayaquil
TTU,Africa/Casablanca
SKP,Europe/Skopje
SUJ,Europe/Bucharest
ENW,America/Chicago
RJA,Asia/Kolkata
LUO,Africa/Luanda
PEN,Asia/Kuala_Lumpur
UDE,Europe/Amsterdam
JFR,America/Godthab
ARP,Asia/Vladivostok
YNC,America/Montreal
JAI,Asia/Kolkata
SFC,America/Guadeloupe
SXS,Asia/Kuching
YOJ,America/Edmonton
SSE,Asia/Kolkata
ORE,Europe/Paris
SXU,Africa/Addis_Ababa
MLJ,America/New_York
RPN,Asia/Jerusalem
GND,America/Grenada
BIY,Africa/Johannesburg
AQP,America/Lima
YGG,America/Vancouver
KBP,Europe/Kiev
IEV,Europe/Kiev
BXX,Europe/Volgograd
SPW,America/Chicago
JDR,America/Sao_Paulo
NTB,Europe/Oslo
YUE,Australia/Darwin
WKA,Pacific/Auckland
JNN,America/Godthab
BTJ,Asia/Jakarta
TGH,Pacific/Efate
SIF,Asia/Kathmandu
YUY,America/Montreal
CFE,Europe/Paris
SIQ,Asia/Jakarta
HIL,Africa/Addis_Ababa
YZG,America/Montreal
CDB,America/Nome
ZTM,America/Winnipeg
YLH,America/Toronto
MJA,Indian/Antananarivo
HNA,Asia/Tokyo
DED,Asia/Kolkata
CTH,America/New_York
HCQ,Australia/Perth
VKT,Europe/Moscow
MYU,America/Nome
ADD,Africa/Addis_Ababa
SWF,America/New_York
PEF,Europe/Berlin
DBD,Asia/Kolkata
TCS,America/Denver
SFE,Asia/Manila
OSH,America/Chicago
XWI,Europe/London
KGO,Europe/Kiev
NEL,America/New_York
UGR,Europe/Madrid
XJU,Europe/Madrid
RGS,Europe/Madrid
XSB,Asia/Dubai
GDV,America/Denver
KRF,Europe/Stockholm
KNP,Africa/Niamey
AOK,Europe/Athens
RAB,Pacific/Port_Moresby
USH,America/Argentina/Ushuaia
BUZ,Asia/Tehran
TML,Africa/Accra
AGM,America/Godthab
CCT,America/Argentina/Salta
VDP,America/Caracas
WUS,Asia/Shanghai
OTM,America/Chicago
USK,Europe/Moscow
KPB,America/Anchorage
MJN,Indian/Antananarivo
TOJ,Europe/Madrid
MAD,Europe/Madrid
XTI,Europe/Madrid
XOC,Europe/Madrid
VAO,Pacific/Guadalcanal
ABV,Africa/Lagos
RAZ,Asia/Karachi
PIS,Europe/Paris
XOP,Europe/Paris
SLN,America/Chicago
MIS,Pacific/Port_Moresby
GWD,Asia/Karachi
DMB,Asia/Qyzylorda
QDU,Europe/Berlin
MGL,Europe/Berlin
DUS,Europe/Berlin
NRN,Europe/Berlin
ARI,America/Santiago
DDC,America/Chicago
DXR,America/New_York
YWA,America/Toronto
QUS,Africa/Lagos
OKI,Asia/Tokyo
MHA,America/Guyana
YGW,America/Montreal
CUM,America/Caracas
NQY,Europe/London
QSF,Africa/Algiers
FLN,America/Sao_Paulo
VGZ,America/Bogota
MHU,Australia/Melbourne
MLO,Europe/Athens
SBG,Asia/Jakarta
BII,Pacific/Wallis
BMX,America/Anchorage
AGU,America/Mexico_City
IXJ,Asia/Kolkata
YHB,America/Regina
JMM,Europe/Stockholm
XFR,Europe/Stockholm
MMX,Europe/Stockholm
TOS,Europe/Oslo
SDJ,Asia/Tokyo
PJG,Asia/Karachi
HGN,Asia/Bangkok
SKO,Africa/Lagos
KHE,Europe/Kiev
LVI,Africa/Lusaka
COQ,Asia/Choibalsan
SUN,America/Boise
KCH,Asia/Kuching
HUE,Africa/Addis_Ababa
JQA,America/Godthab
MQC,America/Miquelon
BRL,America/Chicago
JGS,Asia/Shanghai
LDK,Europe/Stockholm
BTM,America/Denver
YRJ,America/Montreal
ACU,America/Panama
KEY,Africa/Nairobi
PUU,America/Bogota
ENU,Africa/Lagos
SMR,America/Bogota
TMA,America/New_York
ZKB,Africa/Lusaka
CNJ,Australia/Brisbane
RJH,Asia/Dhaka
KYA,America/Anchorage
KYU,America/Anchorage
YPE,America/Edmonton
AAN,Asia/Dubai
KSH,Asia/Tehran
GOP,Asia/Kolkata
ILM,America/New_York
MNK,Pacific/Tarawa
KCP,Europe/Riga
UDR,Asia/Kolkata
GTA,Pacific/Noumea
LOE,Asia/Bangkok
MSA,America/Winnipeg
PUM,Asia/Makassar
KBT,Pacific/Wallis
YHO,America/Goose_Bay
MVY,America/New_York
KBL,Asia/Kabul
SFS,Asia/Manila
RET,Europe/Oslo
EBU,Europe/Paris
MON,Pacific/Auckland
GTN,Pacific/Auckland
HOH,Europe/Vienna
DNQ,Australia/Sydney
KFA,Africa/Nouakchott
BRZ,Europe/Rome
ALO,America/Chicago
BIS,America/Chicago
YDC,America/Edmonton
MNX,America/Manaus
LAW,America/Chicago
PCN,Pacific/Auckland
JTY,Europe/Athens
YMN,America/Goose_Bay
BEH,America/Detroit
BIQ,Europe/Paris
PXO,Atlantic/Madeira
MNS,Africa/Lusaka
LBU,Asia/Kuching
MBE,Asia/Tokyo
ABY,America/New_York
LUG,Europe/Zurich
QDL,Europe/Zurich
HFS,Europe/Stockholm
HDH,Pacific/Honolulu
MFD,America/New_York
KUS,America/Godthab
NNA,Africa/Casablanca
XSI,America/Winnipeg
KLF,Europe/Moscow
BGM,America/New_York
HCC,America/New_York
FFT,America/New_York
YPM,America/Winnipeg
EMX,America/Argentina/Catamarca
ZCA,Europe/Berlin
RGT,Asia/Jakarta
ENS,Europe/Amsterdam
CMJ,Asia/Taipei
YYH,America/Cambridge_Bay
TNO,America/Costa_Rica
SAF,America/Denver
FRM,America/Chicago
TOM,Africa/Bamako
LNJ,Asia/Shanghai
YQB,America/Montreal
BQC,America/Montreal
ANN,America/Metlakatla
PJC,America/Asuncion
SPS,America/Chicago
BAX,Asia/Omsk
STP,America/Chicago
MXN,Europe/Paris
VHC,Africa/Luanda
MQX,Africa/Addis_Ababa
MNA,Asia/Makassar
TFF,America/Manaus
STV,Asia/Kolkata
MWB,Australia/Perth
MPA,Africa/Windhoek
TGT,Africa/Dar_es_Salaam
DBM,Africa/Addis_Ababa
TOL,America/New_York
TDZ,America/New_York
NOG,America/Hermosillo
CNC,Australia/Brisbane
ALR,Pacific/Auckland
CUU,America/Chihuahua
FTE,America/Argentina/Rio_Gallegos
RSD,America/Nassau
NDM,Africa/Addis_Ababa
ELS,Africa/Johannesburg
BVM,America/Bahia
CAE,America/New_York
FUL,America/Los_Angeles
TOT,America/Paramaribo
PZE,Europe/London
IPI,America/Bogota
IIS,Asia/Vladivostok
YAM,America/Toronto
NSH,Asia/Tehran
SDE,America/Argentina/Cordoba
MSS,America/New_York
FRO,Europe/Oslo
STZ,America/Cuiaba
MHK,America/Chicago
IVR,Australia/Sydney
CPV,America/Fortaleza
HAK,Asia/Chongqing
XTG,Australia/Brisbane
ЖЕЗ,Asia/Irkutsk
TKJ,America/Anchorage
TGN,Australia/Melbourne
ZEL,America/Vancouver
WUD,Australia/Adelaide
JHG,Asia/Chongqing
WTS,Indian/Antananarivo
VRA,America/Havana
HYD,Asia/Kolkata
IXK,Asia/Kolkata
SJY,Europe/Helsinki
MHE,America/Cancun
FTA,Pacific/Efate
TRS,Europe/Rome
TXB,Europe/Rome
OBX,Asia/Vladivostok
EVW,America/Denver
VYS,America/Cancun
REU,Europe/Madrid
PRN,Europe/Belgrade
SHR,America/Denver
IXE,Asia/Kolkata
MFT,America/Panama
UTC,Europe/Amsterdam
CMU,Pacific/Port_Moresby
JRH,Asia/Kolkata
SIS,Africa/Johannesburg
MMD,Asia/Tokyo
MZJ,America/Phoenix
EXI,America/Anchorage
ONJ,Asia/Tokyo
MKP,Pacific/Tahiti
PLL,America/Manaus
MFE,America/Chicago
KWJ,Asia/Seoul
XNJ,Asia/Seoul
DBA,Asia/Karachi
IQN,Asia/Chongqing
IOA,Europe/Athens
FEG,Asia/Tashkent
CEJ,Europe/Kiev
CLV,America/Sao_Paulo
GRY,Atlantic/Reykjavik
BMA,Europe/Stockholm
NYO,Europe/Stockholm
ARN,Europe/Stockholm
VST,Europe/Stockholm
FYV,America/Chicago
XNA,America/Chicago
FWA,America/Indiana/Indianapolis
SMD,America/Indiana/Indianapolis
YCC,America/Toronto
EPR,Australia/Perth
LGP,Asia/Manila
HJR,Asia/Kolkata
SVI,America/Bogota
HIN,Asia/Seoul
TOE,Africa/Tunis
ALH,Australia/Perth
SHV,America/Chicago
BAD,America/Chicago
YRL,America/Winnipeg
BUN,America/Bogota
CPC,America/Argentina/Salta
QKT,America/Montevideo
XES,America/Chicago
FRC,America/Sao_Paulo
LXS,Europe/Athens
KLS,America/Los_Angeles
LMA,America/Anchorage
CIX,America/Lima
YQM,America/Moncton
YWG,America/Winnipeg
YFH,America/Toronto
BZA,America/Managua
RSI,America/Panama
CCL,Australia/Brisbane
RSJ,America/Detroit
KQA,America/Anchorage
AFT,Pacific/Guadalcanal
TYL,America/Lima
MBX,Europe/Ljubljana
MSB,Europe/Ljubljana
ZGC,Europe/Zagreb
ZAG,Europe/Zagreb
OHH,Asia/Sakhalin
LQM,America/Bogota
URS,Europe/Moscow
MUW,Africa/Algiers
PMQ,America/Argentina/Rio_Gallegos
DGP,Europe/Riga
YKS,Asia/Yakutsk
CAL,Europe/London
WGA,Australia/Sydney
HTA,Asia/Yakutsk
HLZ,Pacific/Auckland
ACT,America/Chicago
CNW,America/Chicago
COC,America/Argentina/Cordoba
SZA,Africa/Luanda
PMB,America/Winnipeg
TUI,Asia/Riyadh
DNM,Australia/Perth
OKD,Asia/Tokyo
CTS,Asia/Tokyo
ASB,Asia/Ashgabat
YXT,America/Vancouver
HTI,Australia/Lindeman
YEM,America/Toronto
LNK,America/Chicago
MGT,Australia/Darwin
YSB,America/Toronto
SSG,Africa/Malabo
OLA,Europe/Oslo
DLO,America/Anchorage
CGA,America/Anchorage
PUG,Australia/Adelaide
ECA,America/Detroit
BQE,Africa/Bissau
WPU,America/Santiago
TWU,Asia/Kuching
EEM,Europe/Madrid
ZSE,Indian/Reunion
STM,America/Santarem
NNX,Asia/Makassar
CBV,America/Guatemala
JOL,Asia/Manila
BOD,Europe/Paris
ZFQ,Europe/Paris
CIC,America/Los_Angeles
PDV,Europe/Sofia
MYT,Asia/Rangoon
MRO,Pacific/Auckland
FBM,Africa/Lubumbashi
MLE,Indian/Maldives
YAO,Africa/Douala
NSI,Africa/Douala
LFT,America/Chicago
WNP,Asia/Manila
YVG,America/Edmonton
YIV,America/Winnipeg
JMS,America/Chicago
FEN,America/Noronha
SOP,America/Detroit
OOK,America/Nome
XBE,America/Winnipeg
CVI,America/Paramaribo
CLC,America/Winnipeg
HEH,Asia/Rangoon
SSH,Africa/Cairo
BFN,Africa/Johannesburg
YFR,America/Yellowknife
ZIN,Europe/Monaco
ZDN,Europe/Prague
BRQ,Europe/Prague
RKP,America/Chicago
WMH,America/Chicago
LKS,America/Resolute
VDZ,America/Anchorage
OAK,America/Los_Angeles
ORN,Africa/Algiers
TAF,Africa/Algiers
YWJ,America/Yellowknife
ATJ,Indian/Antananarivo
MTC,America/Detroit
AJU,America/Maceio
YWY,America/Yellowknife
CGY,Asia/Manila
DNR,Europe/Paris
TAN,Australia/Brisbane
HDF,Europe/Berlin
DLC,Asia/Shanghai
MDQ,America/Argentina/Buenos_Aires
EPL,Europe/Paris
MKU,Africa/Libreville
COH,Asia/Kolkata
KGJ,Africa/Blantyre
TEM,Australia/Sydney
KTN,America/Sitka
WFB,America/Sitka
GAX,Africa/Niamey
DSE,Africa/Addis_Ababa
DKS,Asia/Krasnoyarsk
RSE,Australia/Sydney
SWZ,Australia/Sydney
SYD,Australia/Sydney
BWU,Australia/Sydney
SKG,Europe/Athens
WKL,Pacific/Honolulu
FRN,America/Anchorage
ONQ,Europe/Istanbul
MGW,America/New_York
VDE,Atlantic/Canary
YJN,America/Montreal
INJ,Australia/Brisbane
NRD,Europe/Berlin
NFL,America/Los_Angeles
WHF,Africa/Khartoum
MVL,America/New_York
PYR,Europe/Athens
LCJ,Europe/Warsaw
YKN,America/Merida
HMI,Asia/Urumqi
SBY,America/New_York
TKF,America/Vancouver
TSL,America/Mexico_City
NIX,Africa/Bamako
EAG,America/New_York
IAG,America/New_York
KUU,Asia/Kolkata
UAK,America/Godthab
BIU,Atlantic/Reykjavik
TUG,Asia/Manila
DOV,America/New_York
SXO,America/Cuiaba
DLI,Asia/Ho_Chi_Minh
YMH,America/St_Johns
ZFN,America/Yellowknife
PNR,Africa/Brazzaville
LBT,America/Montreal
FMY,America/New_York
RSW,America/New_York
YXR,America/Toronto
ALL,Europe/Rome
BPG,America/Cuiaba
KAG,Asia/Seoul
BNE,Australia/Brisbane
UGO,Africa/Luanda
ADL,Australia/Adelaide
KRY,Asia/Urumqi
HNY,Asia/Shanghai
WRO,Europe/Warsaw
ZES,Europe/Monaco
GNS,Asia/Jakarta
KGX,America/Anchorage
YZT,America/Vancouver
BWO,Europe/Volgograd
YQL,America/Edmonton
CVF,Europe/Paris
KPS,Australia/Sydney
BRT,Australia/Darwin
HGA,Africa/Mogadishu
YBB,America/Cambridge_Bay
YUF,America/Cambridge_Bay
MYI,Australia/Brisbane
LLK,Asia/Baku
BED,America/New_York
KKH,America/Nome
TIY,Africa/Nouakchott
MIE,America/Indiana/Indianapolis
ZAQ,Europe/Berlin
NUE,Europe/Berlin
FUG,Asia/Shanghai
ARZ,Africa/Luanda
BPU,Asia/Tokyo
SBL,America/La_Paz
PAY,Asia/Kuching
CBH,Africa/Algiers
DHI,Asia/Kathmandu
TLN,Europe/Paris
ANV,America/Anchorage
IBA,Africa/Lagos
MHQ,Europe/Mariehamn
MMF,Africa/Douala
IPG,America/Manaus
KNS,Australia/Currie
YAK,America/Yakutat
SJC,America/Los_Angeles
RHV,America/Los_Angeles
BRO,America/Chicago
HER,Europe/Athens
LMN,Asia/Kuching
BYC,America/La_Paz
AKG,Asia/Vladivostok
PSI,Asia/Karachi
RGI,Pacific/Tahiti
SJL,America/Manaus
SCE,America/New_York
AOL,America/Argentina/Cordoba
CHR,Europe/Paris
CCZ,America/Nassau
YVC,America/Regina
UEL,Africa/Maputo
PTF,Pacific/Fiji
APO,America/Bogota
BZZ,Europe/London
CVM,America/Monterrey
FFD,Europe/London
PBL,America/Caracas
AGJ,Asia/Tokyo
ZRM,Asia/Jayapura
GRI,America/Chicago
KLW,America/Sitka
AQC,America/Sitka
LTM,America/Guyana
APL,Africa/Maputo
TGU,America/Tegucigalpa
XPL,America/Tegucigalpa
LHS,America/Argentina/Rio_Gallegos
NAM,Asia/Jayapura
ZPR,Europe/Berlin
AUF,Europe/Paris
MMZ,Asia/Kabul
IAM,Africa/Algiers
HVA,Indian/Antananarivo
YNZ,Asia/Shanghai
FMI,Africa/Lubumbashi
TJH,Asia/Tokyo
XKH,Asia/Vientiane
BON,America/Kralendijk
TIF,Asia/Riyadh
UIT,Pacific/Wallis
BBM,Asia/Phnom_Penh
TUC,America/Argentina/Tucuman
MVF,America/Fortaleza
CTY,America/New_York
ZWA,Indian/Antananarivo
ELD,America/Chicago
SWD,America/Anchorage
CEN,America/Hermosillo
JWA,Africa/Gaborone
MAX,Africa/Dakar
IWD,America/Menominee
LGU,America/Denver
SRX,Africa/Tripoli
LKA,America/Metlakatla
YSP,America/Toronto
PSR,Europe/Rome
PXC,Europe/Rome
LHW,Asia/Chongqing
GUI,America/Caracas
ORH,America/New_York
MRS,Europe/Paris
XRF,Europe/Paris
IMM,America/New_York
WVB,Africa/Windhoek
BWQ,Australia/Sydney
BLZ,Africa/Blantyre
ZWS,Europe/Berlin
STR,Europe/Berlin
ORK,Europe/Dublin
FAB,Europe/London
YAY,America/St_Johns
FCA,America/Denver
MOA,America/Havana
YRM,America/Edmonton
MRX,Asia/Tehran
WWP,America/Anchorage
ASA,Africa/Asmara
VDM,America/Argentina/Salta
CIA,Europe/Rome
FCO,Europe/Rome
IRT,Europe/Rome
XRJ,Europe/Rome
DLH,America/Chicago
AXT,Asia/Tokyo
HON,America/Chicago
AGA,Africa/Casablanca
HRE,Africa/Harare
MYE,Asia/Tokyo
YIO,America/Iqaluit
OLK,America/Halifax
DES,Indian/Mahe
GFF,Australia/Sydney
UTT,Africa/Johannesburg
HUL,America/New_York
GLS,America/Chicago
JOI,America/Sao_Paulo
ICK,America/Paramaribo
MGN,America/Bogota
TAV,Pacific/Midway
FSC,Europe/Paris
LSY,Australia/Sydney
BLG,Asia/Kuching
YTQ,America/Montreal
DZA,Indian/Mayotte
IJK,Europe/Samara
TOG,America/Anchorage
GCI,Europe/Guernsey
CAB,Africa/Luanda
DPS,Asia/Makassar
TAY,Europe/Tallinn
INT,America/New_York
HOQ,Europe/Berlin
FKB,Europe/Berlin
XET,Europe/Berlin
KJR,Europe/Berlin
ZCC,Europe/Berlin
HLY,Africa/Casablanca
SRJ,America/La_Paz
AMB,Indian/Antananarivo
MTL,Australia/Sydney
MNJ,Indian/Antananarivo
WBM,Pacific/Port_Moresby
DIE,Indian/Antananarivo
QQY,Europe/London
PNQ,Asia/Kolkata
BJW,Asia/Makassar
KEM,Europe/Helsinki
DIO,America/Anchorage
LZR,Australia/Brisbane
HUT,America/Chicago
LGK,Asia/Kuala_Lumpur
SCU,America/Havana
BTA,Africa/Douala
CID,America/Chicago
LGS,America/Argentina/Mendoza
COJ,Australia/Sydney
ARC,America/Anchorage
ZNV,Europe/Monaco
BAQ,America/Bogota
KKB,America/Anchorage
HBG,America/Resolute
NAG,Asia/Kolkata
DAM,Asia/Damascus
KFP,America/Nome
QGY,Europe/Monaco
MVP,America/Bogota
POO,America/Sao_Paulo
SHC,Asia/Kuwait
MOS,America/Anchorage
OSU,America/New_York
LCK,America/New_York
CMH,America/New_York
URE,Europe/Tallinn
CEI,Asia/Bangkok
EWI,Asia/Jayapura
BMU,Asia/Makassar
ASV,Africa/Nairobi
PSO,America/Bogota
DJN,America/Anchorage
WFI,Indian/Antananarivo
PUE,America/Panama
SIU,America/Managua
AAS,Asia/Jayapura
YEU,America/Rankin_Inlet
AKC,America/New_York
CAK,America/New_York
HOS,America/Argentina/Salta
OLS,America/Phoenix
KGD,Europe/Kaliningrad
WOL,Australia/Sydney
VTZ,Asia/Kolkata
ACE,Atlantic/Canary
JVA,Indian/Antananarivo
DBQ,America/Chicago
